0,1,0,0,0,0,0.144,49.14,0.438,308,-0.46526,0.051948052,0.071428571,0
0,0,0,1,0,0,0.135,50.41,0.357,1211,-0.148885,0.052848885,0.054500413,0
0,0,0,1,0,0,0.131,50.1,0.342,849,0.006949,0.037691402,0.069493522,0
0,0,0,1,0,0,0.155,50.36,0.376,1564,-0.278133,0.041533546,0.079233227,0
0,0,0,0,0,0,0.123,52.43,0.385,297,-0.486195,0.046979866,0.036912752,1
0,0,0,1,0,0,0.252,41.33,0.419,214,-0.623832,0.03255814,0.027906977,0
0,1,0,0,0,0,0.117,55.36,0.401,575,-0.606609,0.055652174,0.052173913,0
0,0,0,1,0,0,0.126,52.68,0.412,407,-0.546683,0.012254902,0.056372549,0
0,0,0,1,0,0,0.151,53.89,0.382,855,-0.657193,0.035046729,0.059579439,0
0,1,0,0,0,0,0.21,50.61,0.399,327,-0.208868,0.054878049,0.079268293,0
0,1,0,0,0,0,0.121,50.81,0.428,214,-0.659346,0.041860465,0.055813953,0
1,0,0,0,0,0,0.136,51.53,0.428,344,-0.093023,0.04057971,0.072463768,0
0,0,0,0,0,0,0.214,46.27,0.4,407,-0.658477,0.029411765,0.053921569,0
0,0,0,0,0,0,0.202,48.2,0.386,585,-0.403932,0.0221843,0.046075085,0
0,0,1,0,0,0,0.124,54.27,0.409,212,-0.225,0.042253521,0.0657277,2
0,0,0,0,0,0,0.138,53.45,0.417,440,-0.26,0.077097506,0.074829932,0
0,0,0,0,0,0,0.177,41.56,0.409,212,-0.899528,0.018779343,0.079812207,0
0,1,0,0,0,0,0.144,55.01,0.409,420,-0.22,0.06888361,0.06888361,0
0,0,0,0,1,0,0.183,48.07,0.401,490,-0.265102,0.032586558,0.065173116,0
0,1,0,0,0,0,0.152,53.57,0.39,633,-0.777409,0.041009464,0.048895899,0
0,0,0,1,0,0,0.135,57.09,0.425,416,-0.373317,0.038369305,0.079136691,0
1,0,0,0,0,0,0.157,53.99,0.411,635,-0.416535,0.051886792,0.040880503,0
0,0,0,1,0,0,0.143,48.49,0.369,434,-0.618664,0.055172414,0.087356322,0
0,0,0,1,0,0,0.152,47.24,0.377,1081,-0.845328,0.055452865,0.059149723,0
1,0,0,0,0,0,0.119,49.99,0.378,959,-0.315954,0.042708333,0.060416667,0
0,0,1,0,0,0,0.138,53.37,0.377,346,0.5263,0.060518732,0.089337176,7
0,0,0,0,0,0,0.136,45.06,0.379,177,-0.681356,0.04494382,0.039325843,0
0,0,0,0,0,0,0.144,49.89,0.382,441,-0.689796,0.052036199,0.061085973,0
0,0,0,0,0,0,0.102,57.32,0.399,237,0.309704,0.058823529,0.079831933,0
0,0,0,0,0,0,0.167,49.13,0.412,161,-0.121118,0.061728395,0.030864198,0
0,0,0,0,0,0,0.3,40.06,0.406,216,-0.125,0.069124424,0.055299539,0
0,1,0,0,0,0,0.131,50.4,0.391,384,-0.207552,0.051948052,0.072727273,0
0,0,0,0,0,1,0.115,36.35,0.4,100,-1.799,0.03960396,0.346534653,0
0,0,0,1,0,0,0.134,52.85,0.399,851,-0.820799,0.04342723,0.049295775,0
0,0,0,0,0,0,0.139,49.95,0.392,617,0.254619,0.063106796,0.077669903,0
0,0,0,0,1,0,0.17,51.05,0.402,431,-0.4,0.078703704,0.097222222,1
0,0,0,0,0,0,0.126,52.32,0.372,291,0.280069,0.04109589,0.051369863,4
0,0,0,0,0,1,0.147,53.25,0.447,542,-1.069742,0.053406998,0.069981584,0
0,1,0,0,0,0,0.202,50.94,0.439,513,-0.279532,0.044747082,0.073929961,0
0,0,0,0,0,1,0.165,61,0.394,132,-0.058333,0.060150376,0.07518797,1
0,0,0,0,0,1,0.162,52.88,0.42,327,0.1263,0.039634146,0.027439024,0
0,0,0,0,0,0,0.132,51.42,0.355,243,0.342799,0.053278689,0.06557377,6
0,0,0,0,0,0,0.126,51.89,0.385,316,0.852215,0.066246057,0.085173502,7
0,0,0,0,0,1,0.157,48.21,0.402,327,0.072171,0.036585366,0.015243902,0
0,0,0,1,0,0,0.443,30.71,0.381,70,-0.325714,0.070422535,0.084507042,0
0,1,0,0,0,0,0.146,52.57,0.386,312,-0.246474,0.073482428,0.111821086,0
0,1,0,0,0,0,0.172,47.75,0.396,266,-0.988722,0,0.018726592,0
1,0,0,0,0,0,0.111,46.59,0.391,214,-0.182243,0.023255814,0.051162791,0
0,0,0,1,0,0,0.159,50.9,0.388,183,-0.716393,0.048913043,0.10326087,0
0,0,0,0,0,0,0.129,47.82,0.411,729,-0.808642,0.052054795,0.053424658,1
0,0,0,0,0,0,0.12,55.46,0.402,580,-0.414828,0.048192771,0.074010327,2
0,0,0,0,0,0,0.108,53.95,0.394,524,-0.088359,0.066666667,0.078095238,1
0,0,0,0,0,1,0.145,58.6,0.363,178,-1.091011,0.016759777,0.05027933,0
0,0,0,0,0,0,0.128,51.38,0.382,198,-0.328283,0.030150754,0.065326633,0
0,0,0,0,0,0,0.17,49.76,0.397,609,0.257964,0.063934426,0.078688525,2
0,0,0,0,0,0,0.137,49.04,0.357,1075,-0.575907,0.040892193,0.067843866,0
0,1,0,0,0,0,0.132,51.18,0.352,1228,-0.35798,0.057770545,0.06916192,2
0,0,0,1,0,0,0.133,50.48,0.364,351,-1.131339,0.045454545,0.079545455,0
0,0,0,1,0,0,0.087,52.12,0.364,237,-0.578059,0.050420168,0.067226891,0
0,1,0,0,0,0,0.17,49.71,0.386,1168,-0.75488,0.033361848,0.058169376,0
0,0,0,1,0,0,0.093,51.36,0.407,507,-0.887968,0.021653543,0.05511811,0
0,1,0,0,0,0,0.141,51.5,0.444,627,-0.561723,0.044585987,0.055732484,0
0,0,0,0,0,0,0.198,45.63,0.397,250,-0.2972,0.043824701,0.06374502,0
0,0,0,1,0,0,0.132,51.98,0.367,1525,-0.468918,0.044560944,0.056356488,0
0,1,0,0,0,0,0.137,50.75,0.385,2416,-0.475993,0.04385602,0.071162598,0
0,0,0,1,0,0,0.11,42.56,0.438,124,0.095968,0.048,0.048,0
0,0,0,1,0,0,0.118,58.65,0.384,626,-0.403195,0.081339713,0.074960128,0
0,0,0,0,0,0,0.119,53.67,0.415,520,-0.38,0.034548944,0.069097889,0
0,0,0,1,0,0,0.158,51.18,0.442,437,-0.244165,0.02739726,0.068493151,0
0,0,0,0,0,1,0.277,38.42,0.486,254,0.220866,0.019607843,0.011764706,0
0,0,0,1,0,0,0.131,51.43,0.392,630,-0.137936,0.049128368,0.074484945,0
0,0,0,1,0,0,0.125,51.79,0.365,823,-0.442649,0.063106796,0.07038835,0
0,1,0,0,0,0,0.902,25.1,0.474,437,-0.181236,0.02283105,0.059360731,0
0,0,0,0,1,0,0.108,52.91,0.404,160,0.075,0.093167702,0.180124224,2
0,0,1,0,0,0,0.141,53.28,0.411,438,-0.340411,0.0523918,0.070615034,0
0,0,0,0,0,0,0.124,49.53,0.397,456,-0.746053,0.059080963,0.067833698,0
0,0,0,1,0,0,0.112,55.12,0.406,734,-0.366621,0.055782313,0.084353741,0
0,0,1,0,0,0,0.35,43.1,0.448,400,-0.5115,0.047381546,0.06234414,0
0,0,0,0,0,0,0.132,54.63,0.289,53,0.707547,0.037037037,0.092592593,0
0,0,0,0,0,0,0.138,47.22,0.345,247,0.257895,0.080645161,0.060483871,4
0,1,0,0,0,0,0.123,53.73,0.372,785,-0.568026,0.048346056,0.053435115,0
0,1,0,0,0,0,0.643,30.72,0.45,163,-0.092638,0.024539877,0.061349693,0
0,1,0,0,0,0,0.572,32.79,0.437,297,-0.095286,0.046979866,0.060402685,0
0,0,0,1,0,0,0.152,49.53,0.366,575,-0.848696,0.029513889,0.048611111,0
0,0,0,1,0,0,0.155,49.56,0.347,239,-0.741423,0.079166667,0.070833333,0
0,0,0,1,0,0,0.141,49.29,0.384,1556,-0.384126,0.041746949,0.073859987,0
0,0,0,0,0,1,0.107,54.16,0.382,330,-0.254546,0.051359517,0.078549849,0
0,0,0,0,0,0,0.148,53.98,0.448,612,-0.121896,0.04730832,0.07177814,1
0,0,0,1,0,0,0.134,55.53,0.391,220,-0.94,0.049773756,0.113122172,2
0,1,0,0,0,0,0.071,54.47,0.507,190,-0.356316,0.068062827,0.109947644,0
0,0,1,0,0,0,0.309,41.54,0.385,444,-0.091666,0.069662921,0.078651685,1
0,0,0,0,0,0,0.157,55.87,0.416,275,-0.421455,0.061594203,0.083333333,2
0,0,0,1,0,0,0.105,55.68,0.369,365,-0.384931,0.040983607,0.071038251,0
0,0,0,0,0,0,0.546,34.44,0.439,174,-0.443678,0.011428571,0.028571429,0
0,0,0,0,0,0,0.123,57.48,0.411,579,-0.231779,0.044827586,0.053448276,2
0,0,0,0,0,1,0.128,52.83,0.404,325,-0.692615,0.021472393,0.052147239,0
0,1,0,0,0,0,0.164,48.86,0.353,574,-0.412892,0.031304348,0.059130435,0
0,0,0,0,0,1,0.181,47.66,0.352,762,-0.210761,0.031454784,0.055045872,0
0,0,0,0,0,0,0.102,52.39,0.324,68,0.185294,0.057971014,0.028985507,0
0,0,0,0,0,0,0.123,55.66,0.469,265,-0.486415,0.011278195,0.052631579,0
0,1,0,0,0,0,0.127,57.54,0.391,397,-0.357179,0.047738693,0.065326633,0
0,0,0,0,0,1,0.159,51.46,0.385,602,-0.41495,0.054726368,0.07960199,0
0,0,0,0,0,0,0.131,46.38,0.364,406,-0.301232,0.044226044,0.061425061,0
0,1,0,0,0,0,0.735,30.18,0.43,196,-0.461224,0.035532995,0.040609137,0
0,0,1,0,0,0,0.132,54.91,0.408,796,-0.154397,0.060225847,0.076537014,0
0,1,0,0,0,0,0.177,51.5,0.404,824,-0.707282,0.035151515,0.087272727,0
0,0,0,1,0,0,0.132,53.6,0.391,625,-0.64112,0.023961661,0.067092652,0
0,0,0,1,0,0,0.145,53.13,0.399,526,-0.589734,0.056925996,0.085388994,0
1,0,0,0,0,0,0.327,40.81,0.429,393,-0.327227,0.04822335,0.063451777,0
0,1,0,0,0,0,0.148,57.87,0.386,292,-0.386986,0.071672355,0.081911263,0
0,1,0,0,0,0,0.169,51.68,0.395,341,-0.429326,0.061403509,0.052631579,0
0,0,0,0,0,1,0.153,50.5,0.393,185,-0.610811,0.065789474,0.105263158,0
0,0,0,0,0,1,0.186,49.6,0.431,519,-0.190944,0.055876686,0.05973025,1
0,0,0,0,0,1,0.153,50.5,0.393,185,-0.610811,0.064516129,0.102150538,11
0,0,0,1,0,0,0.09,55.34,0.441,276,-0.45942,0.061371841,0.086642599,0
0,0,0,0,0,0,0.079,48.96,0.497,63,0.331746,0.046875,0.125,0
0,0,0,1,0,0,0.135,45.32,0.469,615,-0.593171,0.021138211,0.03902439,0
0,0,0,0,0,0,0.024,44.09,0.484,308,2.958441,0,0.006472492,11
0,0,0,0,0,1,0.253,27.53,0.483,327,0.440367,0.00304878,0.009146341,0
0,0,0,1,0,0,0.097,58.47,0.436,858,-0.282751,0.06993007,0.071095571,0
0,0,0,0,0,1,0.206,45.02,0.347,306,-0.40098,0.048859935,0.06514658,0
0,0,0,0,0,0,0.176,46.89,0.386,310,-0.357419,0.054662379,0.067524116,2
0,1,0,0,0,0,0.19,48.93,0.401,365,-0.012603,0.043715847,0.035519126,2
0,0,0,0,0,0,0.116,48.89,0.412,523,0.530784,0.055343511,0.057251908,12
0,0,0,0,0,1,0.156,49.98,0.373,880,-0.423864,0.060227273,0.067045455,1
0,1,0,0,0,0,0.307,40.65,0.394,630,-0.544921,0.055467512,0.083993661,0
0,0,0,1,0,0,0.156,50.33,0.469,106,-0.60566,0.08490566,0.075471698,0
0,0,0,1,0,0,0.123,52.46,0.423,482,-0.504979,0.043478261,0.062111801,0
0,1,0,0,0,0,0.523,30.55,0.416,113,-0.483186,0.052631579,0.026315789,0
1,0,0,0,0,0,0.089,59.66,0.421,314,0.070064,0.050793651,0.06031746,3
0,0,0,1,0,0,0.113,56.31,0.439,435,-0.962069,0.027522936,0.059633028,0
0,0,0,1,0,0,0.12,50.7,0.387,281,-1.081139,0.014234875,0.039145907,0
0,0,0,0,0,0,0.156,52.98,0.48,392,-1.143367,0.027989822,0.048346056,1
0,0,0,0,1,0,0.171,51.25,0.399,526,-0.178517,0.045627376,0.096958175,0
0,0,0,0,1,0,0.191,48.92,0.368,402,-0.208706,0.042183623,0.074441687,0
0,1,0,0,0,0,0.195,42.85,0.389,131,-1.496947,0.015267176,0.030534351,0
0,0,0,0,0,0,0.157,49.98,0.337,246,-0.260569,0.060728745,0.056680162,0
0,0,0,0,0,1,0.142,52.24,0.4,821,-0.408526,0.040145985,0.045012165,1
0,0,0,1,0,0,0.144,55.73,0.408,214,-0.143925,0.041860465,0.088372093,0
0,1,0,0,0,0,0.183,49.64,0.45,527,-0.140228,0.020833333,0.041666667,0
0,0,0,1,0,0,0.197,47.28,0.412,843,-0.484104,0.048578199,0.072274882,0
0,1,0,0,0,0,0.134,51.14,0.393,1108,-0.802978,0.052884615,0.096153846,1
0,0,0,1,0,0,0.12,52.66,0.345,692,-0.810694,0.028860029,0.051948052,0
0,1,0,0,0,0,0.133,56,0.427,309,-0.020712,0.051612903,0.064516129,0
0,0,0,0,0,0,0.131,54.62,0.394,521,-0.40096,0.036398467,0.057471264,1
0,0,0,0,0,0,0.131,47.93,0.375,1230,-0.310163,0.028432169,0.04224208,2
0,0,0,1,0,0,0.147,49.98,0.349,1682,-0.906421,0.022578728,0.041592395,0
0,0,0,1,0,0,0.118,53.64,0.394,572,-0.835839,0.029668412,0.061082024,0
1,0,0,0,0,0,0.141,50.15,0.367,1118,-0.32898,0.055406613,0.074173369,0
0,1,0,0,0,0,0.134,51.14,0.393,1108,-0.802978,0.03877367,0.060414788,1
0,0,0,1,0,0,0.085,54.18,0.42,251,-0.801992,0.023809524,0.103174603,0
0,0,0,1,0,0,0.097,45.38,0.561,344,-0.556395,0.04057971,0.07826087,0
1,0,0,0,0,0,0.162,52.67,0.48,649,-0.213097,0.050769231,0.072307692,0
0,1,0,0,0,0,0.139,54.16,0.398,1061,-0.554194,0.056497175,0.06779661,0
0,0,0,0,0,0,0.144,57.4,0.446,196,-0.316327,0.025380711,0.030456853,0
0,0,0,0,0,0,0.091,54.26,0.423,204,-0.403431,0.048780488,0.043902439,1
0,0,0,1,0,0,0.131,52.7,0.363,1375,-0.4368,0.032703488,0.061046512,0
0,0,0,0,0,1,0.146,54.86,0.451,417,-0.066427,0.040669856,0.04784689,0
0,0,0,1,0,0,0.148,52.76,0.363,257,-1.316732,0.031007752,0.050387597,0
0,0,0,0,0,1,0.355,39.32,0.413,533,-0.437523,0.058052434,0.06928839,0
0,1,0,0,0,0,0.178,54.2,0.445,322,-0.114907,0.07120743,0.077399381,0
0,0,0,0,0,0,0.141,54.6,0.379,542,0.09797,0.05893186,0.068139963,12
0,1,0,0,0,0,0.108,52.83,0.424,338,0.03284,0.05899705,0.08259587,0
0,0,0,0,0,1,0.313,40.65,0.466,914,-0.128665,0.044808743,0.025136612,1
0,0,0,0,0,0,0.047,45.48,0.44,112,0.726786,0,0.097345133,0
0,0,0,0,0,1,0.162,51.48,0.48,567,0.322399,0.059859155,0.080985915,11
0,0,0,0,0,1,0.233,48.02,0.462,589,-0.717827,0.050847458,0.086440678,0
0,0,0,0,0,0,0.171,48.42,0.376,782,-0.480946,0.06385696,0.089399745,12
0,0,0,0,0,0,0.096,55.91,0.434,605,0.439173,0.057755776,0.072607261,12
0,1,0,0,0,0,0.172,49.74,0.379,555,-0.361261,0.041366906,0.091726619,0
0,0,0,0,0,0,0.079,40.5,0.346,106,0.65283,0.065420561,0.102803738,2
0,0,0,0,0,1,0.121,57.41,0.369,65,-0.296923,0.060606061,0.075757576,0
0,0,0,0,0,1,0.121,60.2,0.448,119,0.083193,0.075,0.05,0
0,0,0,0,0,0,0.137,54.99,0.383,513,-0.488109,0.050583658,0.068093385,0
0,1,0,0,0,0,0.133,49,0.372,681,-0.689134,0.029325513,0.045454545,0
0,1,0,0,0,0,0.112,54.62,0.421,236,-0.27161,0.063291139,0.101265823,0
0,1,0,0,0,0,0.161,46.24,0.384,826,-0.673245,0.041112455,0.056831923,0
0,0,0,1,0,0,0.131,48.97,0.359,365,-0.786849,0.035519126,0.068306011,0
0,0,0,0,0,0,0.133,53.52,0.452,697,-0.292253,0.05730659,0.080229226,0
0,1,0,0,0,0,0.227,46.75,0.422,928,-0.242134,0.051668461,0.077502691,0
1,0,0,0,0,0,0.128,55.54,0.401,114,-0.565789,0.034782609,0.069565217,1
0,0,0,1,0,0,0.145,53.57,0.39,1085,-0.991429,0.026703499,0.053406998,0
0,1,0,0,0,0,0.095,58.85,0.472,209,-0.313397,0.076190476,0.104761905,0
1,0,0,0,0,0,0.102,57.34,0.44,281,-0.26548,0.035460993,0.046099291,0
0,0,0,1,0,0,0.148,48.77,0.377,1462,-0.596854,0.019822283,0.029391661,0
0,1,0,0,0,0,0.191,44.28,0.392,388,-0.153093,0.071979434,0.061696658,0
0,0,0,0,0,0,0.111,51.41,0.399,316,-0.516139,0.028391167,0.041009464,1
0,0,0,0,0,1,0.161,55.45,0.397,231,-0.269697,0.060344828,0.073275862,0
0,0,0,0,0,1,0.189,48.52,0.384,501,-0.636527,0.051792829,0.089641434,0
0,0,0,1,0,0,0.137,50.79,0.342,395,-0.866836,0.03030303,0.065656566,0
0,0,0,0,0,0,0.155,48.71,0.376,70,0.754286,0.042253521,0.098591549,0
0,0,0,0,0,0,0.117,56.73,0.428,591,0.357699,0.059121622,0.064189189,12
0,0,0,1,0,0,0.078,56.18,0.449,351,-0.87151,0.03125,0.090909091,0
0,0,0,0,0,1,0.354,40.64,0.469,461,-0.202603,0.062770563,0.058441558,0
0,0,0,0,0,1,0.161,49.99,0.428,297,-0.135354,0.05033557,0.05704698,0
1,0,0,0,0,0,0.255,43.24,0.414,1014,-0.487278,0.040394089,0.069950739,0
0,0,0,1,0,0,0.199,46.45,0.375,1284,-0.723131,0.026459144,0.050583658,0
0,0,0,1,0,0,0.128,45.03,0.384,283,-0.997173,0.028268551,0.038869258,0
0,0,0,0,0,1,0.117,54.39,0.39,206,-1.248544,0.033816425,0.048309179,0
0,0,0,1,0,0,0.15,50.37,0.349,1031,0.007274,0.044573643,0.055232558,0
0,1,0,0,0,0,0.132,50.07,0.367,1872,-0.188088,0.043269231,0.067307692,0
0,0,0,1,0,0,0.135,45.47,0.344,545,-0.376514,0.047619048,0.086080586,0
0,0,0,1,0,0,0.17,52.54,0.344,321,-0.87757,0.040498442,0.037383178,1
0,0,0,0,0,1,0.098,60.68,0.497,236,-0.239407,0.050847458,0.059322034,0
0,0,0,0,0,1,0.153,61,0.412,106,-0.340566,0.046728972,0.093457944,0
0,1,0,0,0,0,0.121,50.41,0.389,808,-0.644183,0.039555006,0.056860321,0
0,1,0,0,0,0,0.283,41.05,0.414,371,-0.117251,0.040322581,0.040322581,0
0,0,0,0,0,0,0.119,52.89,0.377,631,-0.69271,0.037974684,0.061708861,0
0,0,0,1,0,0,0.159,50.84,0.367,724,-0.74047,0.057931034,0.049655172,0
0,0,1,0,0,0,0.382,37.93,0.392,343,0.163557,0.055232558,0.087209302,0
0,0,0,0,0,0,0.129,55.09,0.373,491,0.338697,0.081300813,0.081300813,8
0,0,0,0,0,0,0.131,55.99,0.36,198,0.083333,0.070351759,0.085427136,0
0,0,0,0,0,0,0.118,52.5,0.386,490,0.557959,0.050916497,0.065173116,10
0,0,0,0,0,1,0.172,54.58,0.387,517,-0.543133,0.075289575,0.094594595,1
0,0,0,1,0,0,0.131,45.99,0.384,359,-1.270752,0.1,0.097222222,0
0,0,0,0,0,0,0.413,36.41,0.392,734,-0.528065,0.048979592,0.088435374,0
0,1,0,0,0,0,0.208,52.19,0.396,296,-0.271622,0.060606061,0.04040404,0
0,0,0,0,0,0,0.175,48.42,0.393,950,-0.201895,0.043112513,0.048370137,0
0,1,0,0,0,0,0.233,44.45,0.402,469,-0.105757,0.036170213,0.061702128,0
0,0,0,0,0,0,0.136,53.89,0.349,886,-0.215011,0.05524239,0.077790304,0
0,0,0,1,0,0,0.136,50.88,0.361,605,-0.460496,0.03960396,0.066006601,0
0,1,0,0,0,0,0.114,50.75,0.328,444,-0.133108,0.053932584,0.071910112,0
1,0,0,0,0,0,0.23,46.87,0.387,266,-0.413534,0.033707865,0.041198502,0
0,1,0,0,0,0,0.131,55.53,0.355,804,-0.296393,0.048447205,0.059627329,0
0,0,0,0,0,0,0.103,51.8,0.418,678,-0.044395,0.067746686,0.075110457,8
0,1,0,0,0,0,0.25,44.01,0.417,869,-0.354545,0.057471264,0.081609195,0
0,0,0,0,0,0,0.125,57.88,0.469,155,-0.378064,0.070512821,0.051282051,1
0,1,0,0,0,0,0.108,59.73,0.429,238,-0.239076,0.041841004,0.058577406,0
0,0,0,1,0,0,0.162,57.76,0.417,327,-0.993272,0.024390244,0.033536585,0
0,1,0,0,0,0,0.102,57.91,0.457,154,-0.322078,0.04516129,0.038709677,0
0,0,0,1,0,0,0.167,51.2,0.431,300,-0.948,0.066445183,0.043189369,0
0,0,0,0,0,0,0.099,42.19,0.312,93,1.112903,0.053191489,0.095744681,2
0,1,0,0,0,0,0.162,52.58,0.405,358,-0.309218,0.066852368,0.08356546,0
0,0,0,0,0,0,0.127,51.76,0.459,82,1.391464,0.024096386,0.144578313,2
0,1,0,0,0,0,0.532,33.24,0.419,271,-0.301476,0.044117647,0.066176471,0
0,1,0,0,0,0,0.562,32.13,0.399,127,-0.564567,0.0546875,0.0703125,0
1,0,0,0,0,0,0.316,41.31,0.411,145,-0.112414,0.04109589,0.047945205,0
0,0,0,1,0,0,0.119,50.97,0.386,285,-0.286316,0.048951049,0.055944056,0
0,0,0,0,0,0,0.12,59.58,0.361,253,0.331621,0.122047244,0.090551181,4
0,0,1,0,0,0,0.165,45.8,0.367,1148,-0.110366,0.053089643,0.073977372,9
0,0,1,0,0,0,0.146,53.95,0.451,902,-0.17173,0.062015504,0.093023256,5
0,0,0,0,0,1,0.143,51.15,0.463,208,-0.267308,0.057416268,0.076555024,1
0,0,0,0,0,0,0.091,53.67,0.503,630,-0.540317,0.064976228,0.11251981,0
0,0,0,0,0,0,0.153,50.65,0.375,538,-0.805948,0.031539889,0.07606679,0
0,0,0,0,0,1,0.14,52.42,0.412,298,-0.55,0.036789298,0.073578595,0
0,0,1,0,0,0,0.201,49.63,0.465,284,-0.060563,0.035087719,0.066666667,1
1,0,0,0,0,0,0.099,61,0.455,395,-0.22481,0.063131313,0.088383838,0
0,0,0,1,0,0,0.242,47.98,0.443,326,-0.532822,0.033639144,0.039755352,0
0,0,0,0,0,0,0.208,43.84,0.362,138,0.561594,0.09352518,0.071942446,2
0,0,0,0,0,0,0.178,49.93,0.394,473,-0.423467,0.05907173,0.101265823,2
0,0,0,1,0,0,0.127,49.12,0.392,838,-0.814678,0.032181168,0.042908224,0
0,0,0,0,0,0,0.112,52.49,0.354,656,-0.087043,0.03348554,0.071537291,5
0,0,0,0,0,0,0.144,41.35,0.361,85,0.738824,0.058139535,0.11627907,0
0,0,0,1,0,0,0.148,51.01,0.402,583,-0.951115,0.02739726,0.066780822,0
0,1,0,0,0,0,0.182,50.03,0.348,372,-0.545968,0.061662198,0.09383378,0
0,1,0,0,0,0,0.218,49.93,0.412,287,-0.488153,0.038194444,0.065972222,0
0,0,0,0,0,0,0.184,49.94,0.45,416,-0.693269,0.033573141,0.043165468,0
0,1,0,0,0,0,0.145,49.48,0.359,1047,-0.712034,0.03148855,0.053435115,0
0,0,0,0,0,0,0.197,47.27,0.354,384,0.223438,0.057291667,0.072916667,4
0,0,0,0,0,0,0.165,48.27,0.391,732,-0.125137,0.056010929,0.081967213,6
0,0,0,0,0,0,0.124,50.43,0.385,96,0.170833,0.06185567,0.082474227,2
0,0,0,0,0,0,0.102,61,0.354,126,-0.004762,0.071428571,0.111111111,2
0,0,0,0,0,0,0.127,61,0.364,141,-0.082979,0.042253521,0.042253521,0
0,0,0,1,0,0,0.165,53.05,0.369,1154,-0.414905,0.035497835,0.054545455,0
